10 25 1.95, 14 41 11.56, 12 40 6.09, 9 93 1.16, 11 16 7.44, 11 23 3.83, 5 27 1.54, ,,,,,,,,,,,,,,,,,,,,,,,,
10 40 2.64, 14 19 14.45, 14 24 5.08, 14 31 17.3, 14 22 8.79, 14 29 13.39, 18 42 1.47, 12 32 6.91, 12 28 3.78, 1 37 0.94, 13 31 2.49, 15 26 2.88, 15 25 1.42, 8 62 7.84, 8 50 5.57, 8 51 3.38, 8 64 6.64, 6 25 0.82, 6 30 0.89, 4 35 3.39, 9 15 0.43, 9 30 3.13, 2 39 5.43, 2 60 11.64, 11 23 3.87, 5 9 4.26, 5 8 0.29, 3 31 3.89, ,,,
10 35 6.34, 14 31 5.46, 14 18 3.68, 18 62 0.24, 18 59 5.66, 12 41 6.95, 12 33 9.44, 12 50 2.9, 1 44 0.88, 1 22 1.4, 1 28 1.95, 13 58 1.44, 13 53 2.4, 7 11 2.85, 13 37 1.78, 13 44 3.7, 15 28 2.4, 8 56 3.12, 6 27 1.34, 17 24 4.44, 17 19 6.3, ,,,,,,,,,,
10 30 3.79, 14 37 13.01, 18 41 5.71, 12 35 6.98, 13 62 0.83, 15 43 4.04, 8 41 6.14, 8 20 2.6, 6 61 2.02, 17 27 6.72, 17 39 9.47, 17 37 5.91, 15 24 2.39, 15 54 2.42, 15 38 2.28, 8 32 7.07, 4 43 3.61, 16 56 4.63, 7 53 7.35, 14 29 8.14, 14 47 13.75, 12 57 4.0, 1 67 2.12, 1 69 1.43, 1 112 1.05, 15 35 2.89, 15 51 2.25, 15 40 0.9, 15 57 2.34, 15 44 0.32, 6 84 1.32, 17 30 0.53
10 45 1.96, 14 62 5.46, 12 54 6.05, 12 39 7.2, 13 47 1.52, 15 39 1.05, 6 61 1.44, 6 72 0.72, 6 84 0.41, 6 46 0.69, 6 59 1.14, 6 72 0.05, 8 36 1.52, 3 36 5.23, ,,,,,,,,,,,,,,,,,
10 40 11.71, 10 30 7.36, 10 37 1.85, 14 41 13.85, 18 42 1.79, 18 68 0.81, 18 50 3.92, 18 60 1.75, 7 39 4.14, 13 71 0.63, 13 42 1.13, 14 49 3.42, 14 26 14.71, 18 23 5.19, 1 75 1.98, 13 31 1.83, 15 41 1.71, 15 56 1.79, 15 26 1.39, 15 42 1.98, 15 38 0.84, 6 56 0.67, 17 29 0.82, 17 41 4.98, 16 77 4.06, 3 44 3.56, ,,,,,
10 24 7.09, 12 64 4.5, 12 61 0.84, 12 27 3.52, 12 58 4.7, 7 42 4.0, 1 51 1.34, 15 39 2.47, 10 26 4.15, 10 41 0.12, 10 37 6.13, 14 35 13.01, 12 20 4.08, 1 59 1.1, 1 51 1.87, 1 67 0.83, 1 85 1.47, 15 49 2.42, 8 46 5.09, 8 39 3.21, 8 24 4.38, 8 41 8.7, 8 32 3.04, 8 34 6.53, 6 51 0.8, 17 31 7.78, 17 32 4.69, 17 28 3.53, 4 49 5.44, 4 31 6.59, 2 52 6.68, 3 33 3.46
14 52 8.64, 14 35 9.69, 14 36 4.16, 14 28 12.72, 14 34 11.59, 14 52 3.17, 14 32 4.86, 7 35 6.86, 7 43 6.75, 7 22 2.43, 7 42 4.1, 13 43 0.52, 14 46 11.63, 12 62 7.72, 1 45 0.99, 1 112 1.07, 1 82 1.19, 1 65 0.65, 1 102 0.41, 1 96 0.56, 7 44 4.73, 13 53 1.68, 13 74 2.27, 15 48 2.07, 15 44 0.69, 6 65 1.88, 6 64 1.26, 6 55 0.81, 6 60 1.64, 6 39 0.77, 6 66 0.8, 4 32 2.88
10 35 0.54, 10 48 1.11, 10 58 1.25, 10 52 0.17, 10 34 1.0, 10 24 1.07, 10 51 0.45, 10 54 0.67, 10 67 0.29, 14 35 3.04, 18 60 1.96, 18 88 1.66, 7 3 0.45, 13 29 0.82, 6 28 0.15, 6 21 0.3, 17 22 2.43, 13 40 0.09, 15 23 3.63, 6 23 1.95, 17 24 2.15, 17 40 1.48, 17 26 2.39, 9 33 3.48, 9 28 7.08, 2 28 4.78, 2 49 3.84, 5 12 3.4, 5 15 3.0, ,,
10 33 10.82, 10 45 8.52, 10 30 2.5, 14 55 5.52, 12 30 7.45, 12 58 5.23, 12 68 8.7, 12 60 3.38, 12 45 9.95, 1 55 0.56, 1 59 0.98, 1 32 0.67, 16 66 5.0, 11 16 4.47, 5 32 3.62, ,,,,,,,,,,,,,,,,
14 27 15.46, 14 33 13.25, 12 38 2.4, 12 36 0.16, 12 37 3.8, 12 33 4.09, 12 36 7.68, 12 33 9.47, 12 40 7.34, 12 22 1.0, 1 28 0.87, 1 30 0.63, 1 24 0.23, 7 10 6.27, 7 7 4.76, 7 11 7.73, 13 64 1.21, 15 23 3.35, 6 26 0.76, 6 20 1.14, 6 22 0.68, ,,,,,,,,,,
10 62 1.76, 10 33 1.36, 18 47 1.54, 18 52 2.55, 1 38 1.66, 13 32 1.46, 15 22 3.73, 15 28 1.94, 15 24 2.11, 15 18 3.46, 15 29 1.44, 15 10 3.53, 15 34 5.22, 15 7 2.44, 17 35 0.29, 17 44 1.94, 6 12 0.83, 17 19 1.96, 4 59 1.79, 4 41 1.61, 4 58 0.91, 16 32 0.07, 9 27 6.74, 9 14 6.44, 9 19 9.0, 9 39 5.46, 9 33 7.01, 2 75 3.91, 2 86 1.56, 5 9 1.59, 3 49 1.39, 
10 57 0.27, 10 40 0.58, 14 29 1.6, 14 28 3.62, 14 28 2.5, 10 54 0.16, 14 38 4.97, 18 55 1.72, 12 49 4.16, 12 24 0.87, 1 20 2.09, 1 28 3.25, 1 29 4.79, 15 19 2.75, 6 38 1.4, 6 25 0.22, 6 19 1.32, 17 27 0.86, 16 36 1.97, 2 79 2.2, 5 19 4.8, ,,,,,,,,,,
10 30 1.5, 10 21 1.17, 10 34 1.05, 14 42 4.73, 14 53 0.96, 18 60 1.14, 18 45 1.67, 7 56 2.17, 13 54 0.67, 15 48 2.57, 15 35 2.26, 8 21 0.65, 6 36 0.1, 17 37 1.67, 3 40 7.98, 3 35 4.68, 3 20 3.8, 3 44 1.59, 3 37 1.92, ,,,,,,,,,,,,
 8 39 4.59, 8 58 4.08, 8 43 4.54, 6 25 1.3, 6 40 1.28, 8 29 3.46, 6 19 1.57, 6 18 1.74, 6 17 2.27, 4 57 3.1, 2 75 8.03, 2 70 6.75, 11 24 4.77, 5 8 2.49, 5 16 4.59, ,,,,,,,,,,,,,,,,
10 34 0.96, 10 42 1.29, 10 40 1.5, 10 38 0.19, 10 44 1.3, 14 34 0.56, 18 55 0.99, 12 38 4.78, 12 53 6.19, 12 38 4.16, 1 30 2.21, 1 32 1.03, 7 10 0.59, 13 31 1.42, 15 29 6.89, 15 20 3.22, 8 50 1.02, 6 29 0.98, 17 19 1.29, 4 50 0.79, 11 31 1.31, 11 46 1.46, 5 9 2.31, 5 13 0.62, 17 26 2.33, 9 19 5.13, 9 38 5.0, 11 24 0.89, ,,,
 7 12 1.84, 15 21 2.81, 13 54 2.03, 13 47 0.73, 13 46 0.42, 13 59 0.21, 15 26 2.61, 15 23 1.12, 15 28 2.62, 15 25 1.48, 15 25 0.09, 15 20 2.29, 15 27 0.14, 15 19 3.43, 15 31 1.65, 15 27 0.63, 15 23 3.13, 15 28 3.37, 17 29 1.85, 16 41 1.05, 9 20 0.78, 9 21 3.37, 9 16 7.69, 5 7 2.21, ,,,,,,,
10 47 0.31, 10 32 0.88, 10 28 1.18, 10 43 1.51, 10 21 1.64, 10 35 0.88, 14 21 5.75, 14 59 1.63, 14 39 3.55, 12 59 2.31, 1 92 4.39, 1 66 1.95, 1 86 1.61, 7 49 1.75, 17 37 2.93, 17 30 1.0, 17 30 0.35, 17 26 0.65, 17 24 1.1, 17 23 0.45, 4 61 2.44, 9 92 5.09, 2 53 1.25, 2 48 2.84, 5 27 2.45, ,,,,,,
10 33 0.92, 10 55 0.48, 14 29 4.77, 13 34 1.13, 17 27 0.96, 4 73 3.5, 13 62 0.57, 8 68 0.87, 6 17 1.92, 17 25 1.77, 17 40 0.61, 9 31 8.3, 2 58 1.37, 2 82 3.18, 2 58 0.61, 2 91 4.26, 2 63 3.01, 2 85 3.93, 2 75 3.57, 2 71 2.15, 11 26 1.35, 5 10 2.47, 3 42 0.07, 3 39 6.57, ,,,,,,,
14 48 3.83, 12 59 1.35, 12 59 6.35, 1 64 0.28, 1 96 0.74, 1 53 1.31, 1 71 0.5, 1 61 0.07, 1 63 2.14, 1 70 0.66, 7 38 3.78, 1 78 0.08, 13 67 0.04, 8 23 5.75, 6 51 1.48, 4 48 3.32, 4 22 6.59, 4 50 2.09, 4 55 1.11, ,,,,,,,,,,,,
10 28 2.91, 10 42 5.42, 10 19 5.91, 1 35 1.03, 13 48 0.3, 8 31 4.67, 6 46 1.33, 6 61 1.62, 17 26 5.18, 17 47 5.39, 16 44 4.07, 9 77 0.95, 5 36 2.13, 5 26 0.23, ,,,,,,,,,,,,,,,,,
10 41 4.95, 10 23 8.91, 12 28 5.11, 12 39 3.06, 12 31 7.03, 12 27 5.02, 12 35 7.56, 12 28 2.33, 12 38 4.91, 1 28 0.79, 7 11 6.17, 7 12 3.35, 13 31 2.2, 15 10 4.22, 17 15 7.24, 9 33 2.32, 2 77 5.33, 11 24 7.26, 11 30 7.82, 11 11 8.99, 5 9 3.42, 17 24 8.08, 17 32 8.16, 6 24 2.01, 6 21 1.73, 6 28 1.68, ,,,,,
10 34 8.75, 15 47 1.19, 15 37 1.89, 15 41 1.87, 10 34 7.08, 10 25 6.19, 10 29 3.97, 14 47 8.64, 12 75 6.17, 1 105 0.65, 13 55 2.43, 15 33 0.94, 15 53 3.26, 17 26 7.27, 6 51 1.25, 6 73 1.8, 6 46 0.36, ,,,,,,,,,,,,,,
14 20 2.58, 14 30 1.67, 14 36 5.07, 14 34 3.33, 14 19 0.09, 12 40 5.24, 1 32 2.95, 12 41 3.13, 1 21 3.28, 8 51 1.08, 6 27 0.43, 6 32 1.56, 17 28 2.63, 17 25 2.52, 17 33 2.7, ,,,,,,,,,,,,,,,,
10 33 1.43, 14 41 3.46, 14 48 4.46, 14 50 3.63, 12 48 7.31, 1 57 3.1, 1 73 4.53, 1 94 3.86, 1 73 1.71, 1 73 2.35, 7 46 1.77, 13 38 0.68, 16 60 0.93, ,,,,,,,,,,,,,,,,,,
10 43 4.98, 10 47 6.71, 14 60 13.7, 18 29 2.8, 7 46 7.74, 7 19 6.21, 7 53 0.73, 1 88 1.16, 1 93 0.92, 13 57 1.91, 15 47 3.69, 15 43 1.17, 8 30 2.5, 6 37 2.49, ,,,,,,,,,,,,,,,,,
10 62 7.87, 14 26 13.84, 18 45 2.12, 12 25 7.26, 1 23 0.32, 1 43 1.65, 1 42 0.56, 1 41 0.26, 15 32 2.76, 17 32 9.88, 17 40 4.23, 17 29 8.62, 17 19 9.98, 17 22 2.47, 9 27 0.43, ,,,,,,,,,,,,,,,,
14 34 3.48, 14 46 8.29, 18 43 8.65, 12 42 7.22, 1 25 0.41, 15 24 3.56, 15 23 2.71, 8 50 4.0, 17 37 2.22, 17 13 9.7, 11 23 5.94, ,,,,,,,,,,,,,,,,,,,,
14 31 3.4, 10 35 1.12, 10 41 1.29, 10 34 1.59, 10 31 0.5, 14 43 2.76, 18 57 1.53, 18 59 0.56, 12 57 0.21, 12 49 2.11, 13 44 1.21, 15 34 1.76, 8 34 2.94, 6 20 1.11, 6 62 1.46, 16 26 1.58, 5 22 0.65, 5 26 0.4, ,,,,,,,,,,,,,
14 29 10.81, 14 19 9.94, 14 21 16.91, 14 18 4.43, 14 33 11.71, 14 26 17.67, 12 27 2.36, 12 35 6.19, 7 6 3.42, 13 54 1.11, 6 34 1.13, 4 33 3.28, 4 44 3.6, 4 55 3.93, 4 67 5.41, 4 52 2.85, 16 28 8.36, 16 52 3.33, 16 31 2.03, 16 49 4.13, 16 62 3.67, 16 24 1.99, 16 35 5.83, 16 38 4.73, 16 39 3.73, 16 34 4.38, 16 45 0.69, 16 35 3.68, 9 30 1.29, 9 29 1.45, 2 81 2.87, 2 48 12.57
 2 54 10.67, 11 20 4.7, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 22 3.91, 14 34 5.99, 13 32 2.47, 8 31 6.69, 6 26 1.72, 6 29 1.64, 4 70 1.57, 4 45 2.4, 16 43 6.13, 16 34 7.11, 16 35 6.29, 16 29 9.98, 16 34 6.24, 16 51 3.75, 16 35 2.4, ,,,,,,,,,,,,,,,,
14 23 9.99, 14 24 1.11, 14 37 11.49, 14 43 18.06, 14 31 7.58, 14 27 7.8, 12 23 5.89, 12 41 5.9, 12 47 4.39, 1 29 0.71, 1 51 1.78, 1 25 0.61, 7 13 5.27, 13 60 1.66, 15 16 3.0, 6 23 1.61, 6 24 1.31, 6 22 0.27, 6 32 1.66, 6 22 1.22, 6 14 1.37, 6 22 0.52, 16 57 5.94, 16 37 5.61, 16 44 5.68, 9 21 2.0, 2 52 4.54, 11 42 10.27, 11 29 8.8, 11 34 1.36, ,
10 29 5.82, 18 67 8.93, 18 46 0.02, 18 54 4.02, 18 77 1.85, 1 84 0.75, 7 35 6.55, 7 42 0.11, 15 41 0.86, 15 59 4.15, 6 63 0.22, 17 32 3.19, 16 41 2.18, 5 33 2.57, 5 34 3.13, 5 23 3.58, 3 37 2.35, 3 26 5.07, 3 43 5.0, 3 33 5.12, ,,,,,,,,,,,
14 23 17.27, 12 44 5.05, 12 36 2.12, 12 29 0.68, 12 31 4.21, 12 55 4.91, 12 42 1.39, 12 38 4.69, 1 34 1.31, 13 29 0.35, 15 31 2.38, 15 25 4.82, 17 23 5.91, 9 26 2.16, 5 10 3.44, 5 9 4.28, ,,,,,,,,,,,,,,,
10 35 1.12, 14 33 0.07, 14 24 5.55, 13 32 1.5, 13 56 0.25, 13 29 0.65, 8 50 0.74, 8 73 1.14, 8 40 1.34, 6 22 1.85, 6 21 0.81, 6 28 1.28, 6 24 2.38, 17 27 0.78, 17 21 2.28, 16 43 0.58, 16 33 0.92, 13 40 0.79, 15 31 4.26, 8 64 0.62, 8 43 0.86, 6 23 1.34, 15 17 2.63, 15 18 2.2, 15 14 4.55, 15 24 1.9, 10 34 0.79, 10 47 1.12, 10 45 0.64, 10 35 0.54, 10 33 0.79, 14 17 2.72
 11 22 4.94, 5 11 4.23, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5 21 2.84, 5 29 2.84, 5 36 2.76, 5 23 3.69, 5 14 4.3, 5 28 2.01, ,,,,,,,,,,,,,,,,,,,,,,,,,
10 42 6.38, 14 20 1.8, 14 34 12.23, 18 48 7.4, 18 44 7.38, 12 40 6.25, 1 19 1.73, 13 57 1.41, 13 19 2.74, 15 13 3.48, 8 57 3.02, 8 48 3.58, 17 23 12.43, ,,,,,,,,,,,,,,,,,,
14 31 8.5, 12 54 5.01, 12 35 4.09, 1 24 0.01, 7 10 3.98, 13 52 2.28, 6 30 1.78, 17 29 4.56, 4 53 4.37, 16 38 6.47, 16 43 3.47, 9 28 2.07, 9 34 0.7, 9 24 2.06, 9 14 1.39, 2 63 10.39, 2 92 17.18, 5 8 2.47, ,,,,,,,,,,,,,
 5 15 2.67, 5 9 0.38, 5 11 2.94, 3 38 4.71, 3 45 4.07, 3 58 4.85, ,,,,,,,,,,,,,,,,,,,,,,,,,
10 28 0.89, 14 34 0.68, 13 42 0.97, 15 18 3.6, 15 24 1.7, 8 60 0.72, 8 58 1.38, 6 24 1.22, 16 34 0.28, 16 38 0.27, 13 56 0.51, 15 12 3.23, 15 32 2.22, 15 18 0.37, 17 33 0.83, 4 70 2.89, 4 64 1.66, 16 39 0.99, 16 38 0.41, 11 31 0.18, 2 94 4.58, ,,,,,,,,,,
10 29 0.8, 14 38 3.8, 18 47 0.43, 15 24 5.23, 15 41 5.04, 15 31 3.45, 15 50 4.32, 15 28 1.1, 8 43 2.04, 6 46 1.88, 17 28 1.35, 17 38 1.09, 17 16 1.89, 17 23 1.56, 17 39 1.66, 17 41 0.67, ,,,,,,,,,,,,,,,
10 27 3.86, 14 44 9.25, 14 35 11.01, 18 54 8.77, 18 66 0.41, 12 48 5.87, 12 43 5.14, 12 49 3.16, 12 43 6.38, 1 37 1.3, 15 22 2.74, 8 30 3.93, 6 28 1.27, 17 26 3.78, 17 24 6.34, 4 37 2.69, 2 107 0.68, 5 13 5.39, ,,,,,,,,,,,,,
10 31 4.81, 18 35 7.02, 18 65 5.31, 18 46 4.0, 7 46 4.16, 7 53 3.3, 13 51 2.24, 13 67 1.3, 15 46 1.12, 15 36 4.55, 15 37 1.37, 10 26 4.88, 10 32 2.11, 14 52 5.18, 18 61 5.73, 1 90 1.32, 11 23 7.55, 3 32 8.23, ,,,,,,,,,,,,,
10 40 0.24, 14 26 2.3, 14 23 4.89, 14 49 5.33, 13 52 0.29, 6 37 1.42, 16 36 1.47, 16 47 0.92, 16 44 1.73, 16 31 1.02, 16 39 1.01, 9 21 3.9, 9 33 9.95, 9 22 5.46, 1 34 1.57, 1 33 3.67, 7 10 1.79, 13 52 1.82, 4 64 0.95, 16 29 0.56, 16 27 1.51, 9 12 2.41, 9 28 7.83, 9 31 4.26, 9 7 6.41, 9 20 12.14, 9 22 3.21, 2 72 3.4, 2 58 3.03, 2 105 1.09, 2 60 5.56, 2 84 5.07
10 39 0.71, 10 31 1.33, 10 39 1.67, 14 37 3.86, 14 40 2.83, 18 44 0.99, 1 61 3.46, 13 48 1.04, 15 43 3.73, 15 47 2.59, 15 37 3.06, 15 8 4.61, 15 40 2.11, 15 56 1.26, 8 29 0.57, 6 66 1.41, 6 55 0.84, 17 38 2.64, 17 19 2.06, 17 33 0.91, 17 24 0.32, 7 37 2.75, 13 55 0.63, 4 41 2.5, 16 48 1.38, 2 50 4.96, 3 35 0.09, ,,,,
10 39 5.2, 10 41 6.28, 14 24 12.11, 14 27 17.97, 1 23 1.2, 1 24 0.71, 7 14 3.72, 7 12 4.26, 8 68 2.29, 8 30 1.26, 6 27 1.87, 6 33 1.8, 6 26 0.95, 4 38 3.58, 4 30 3.66, 4 36 6.09, 16 49 4.6, 16 41 5.06, 16 34 0.42, 2 97 8.16, 4 26 1.43, 16 45 2.89, 9 26 1.51, 9 15 2.24, 9 20 1.26, 9 15 1.23, 9 23 0.87, 2 51 10.46, 2 70 22.29, 2 56 16.09, 2 66 11.78, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 26 3.4, 10 24 3.94, 13 64 1.62, 15 48 2.74, 15 52 3.1, 15 34 4.28, 17 28 3.74, 8 31 6.85, 8 32 1.43, 8 34 4.19, 6 59 0.9, 6 36 1.98, 6 57 1.52, 6 41 2.1, 17 23 7.67, 17 40 5.16, 17 33 7.11, 17 29 8.02, 17 28 8.19, 17 22 4.23, 17 44 6.7, 4 82 6.21, 16 52 5.46, 9 115 1.92, 9 88 2.66, ,,,,,,
14 48 4.73, 14 27 8.14, 14 39 7.77, 14 41 2.44, 7 32 2.4, 7 30 7.42, 7 57 2.77, 13 44 1.51, 13 52 2.29, 6 46 0.33, 6 74 2.07, 6 75 0.89, 6 60 0.65, 6 56 0.48, 4 54 1.43, 4 43 6.95, 4 63 4.17, 4 61 6.7, 4 63 5.28, 4 59 4.72, 4 39 4.27, 4 27 2.83, 16 48 2.41, 16 65 5.2, 16 41 5.89, 16 56 3.94, 16 47 6.11, 16 51 5.89, 9 105 2.16, 2 45 4.08, 2 55 8.45, 2 55 13.98
 16 29 1.69, 2 38 12.01, 5 13 3.02, 3 25 4.61, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 46 9.78, 18 45 4.52, 18 41 2.36, 18 50 5.72, 7 14 5.44, 13 31 2.29, 15 16 2.26, 15 29 3.04, 15 29 0.55, 8 72 5.07, 6 24 0.46, 17 21 4.73, 17 26 5.26, 4 47 0.88, 2 70 10.39, 2 71 22.15, 2 48 7.49, 11 31 6.43, 11 34 5.11, 11 25 7.87, 3 51 2.46, ,,,,,,,,,,
18 58 7.82, 12 37 7.94, 1 37 0.15, 1 41 0.59, 1 26 0.55, 1 19 1.12, 1 39 0.87, 1 36 0.55, 1 26 0.77, 7 14 6.2, 7 9 7.42, 15 23 0.08, 17 29 9.58, 4 56 6.35, 5 15 3.98, 5 13 0.69, 5 12 5.48, ,,,,,,,,,,,,,,
14 31 10.28, 14 44 14.37, 14 43 19.33, 12 42 0.29, 1 91 0.06, 1 109 1.04, 13 48 1.94, 6 70 0.98, 6 72 1.39, 6 66 0.65, 6 54 1.25, 6 75 1.04, 6 54 2.2, 6 71 1.55, 4 55 4.5, 13 68 0.88, 13 52 0.62, 15 59 3.63, 6 55 0.53, 6 79 1.24, 6 54 1.42, 6 55 1.69, 4 33 1.89, 4 73 4.04, 16 72 5.64, 16 42 1.26, 16 35 2.99, 16 76 1.62, 9 97 1.87, 9 76 0.86, 9 108 1.43, 2 43 14.02
10 51 1.74, 14 25 5.93, 12 43 4.13, 7 8 5.44, 7 12 5.33, 8 60 4.19, 8 49 3.77, 8 69 4.79, 8 35 3.06, 8 56 2.23, 8 55 3.35, 8 62 3.23, 8 82 3.43, 8 54 3.87, 8 56 4.38, 6 32 1.5, 6 32 1.27, 17 27 8.84, 4 58 3.97, 16 41 0.58, 2 93 8.57, 5 10 2.99, ,,,,,,,,,
10 43 0.48, 18 77 1.49, 18 50 1.44, 7 11 1.48, 7 10 1.5, 7 11 1.15, 13 40 1.62, 13 53 1.22, 13 46 1.44, 8 60 2.25, 8 54 1.31, 8 29 1.04, 6 28 2.1, 17 36 0.1, 17 28 1.46, 1 42 0.66, 13 57 0.93, 13 37 0.66, 13 48 1.68, 13 25 0.56, 15 11 2.0, 8 54 1.82, 8 53 0.17, 6 19 0.39, 6 25 1.11, 6 29 0.87, 17 20 3.14, 4 22 1.94, 16 26 1.38, 5 9 0.78, 5 7 2.42, 5 10 0.7
14 22 7.47, 14 9 8.47, 13 68 1.53, 13 59 0.17, 13 42 0.26, 17 34 8.02, 5 8 4.41, ,,,,,,,,,,,,,,,,,,,,,,,,
14 46 6.92, 14 37 10.21, 12 34 5.5, 12 41 6.83, 12 23 4.5, 12 32 8.7, 12 33 5.08, 7 6 3.93, 7 14 6.82, 13 55 1.8, 4 44 1.34, 4 64 2.69, 16 29 1.25, 9 23 1.98, 9 22 0.9, 9 25 1.2, 2 75 12.14, 2 48 16.71, 2 39 5.48, 2 56 3.95, 2 30 10.39, 2 80 9.55, 11 21 9.66, 11 19 5.17, 5 12 4.25, ,,,,,,
 16 31 2.18, 16 62 1.68, 16 12 0.99, 16 19 1.07, 9 28 7.07, 9 19 0.82, 9 39 5.29, 1 27 1.56, 7 9 2.74, 7 10 0.27, 13 43 1.57, 6 28 2.23, 4 54 1.18, 4 53 2.45, 4 58 1.71, 4 51 1.68, 16 37 1.37, 16 48 1.48, 16 43 1.03, 7 10 1.27, 7 9 1.81, 12 50 3.08, 1 27 0.43, 1 30 3.41, 1 41 3.45, 1 30 2.47, 7 13 2.53, 6 33 1.29, 6 17 0.41, 6 27 1.31, 17 28 2.67, 17 22 2.3
10 20 6.26, 14 41 7.55, 12 36 2.91, 12 42 5.23, 1 57 0.12, 1 67 1.14, 1 64 0.31, 7 42 1.94, 7 51 0.75, 13 45 2.65, 13 34 0.33, 4 39 2.98, 4 40 2.34, 16 70 0.82, 16 39 2.32, 9 75 2.67, 9 104 1.1, 9 106 2.02, 2 44 13.29, ,,,,,,,,,,,,
 15 23 1.46, 15 25 2.2, 15 30 3.23, 15 14 2.67, 15 19 0.8, 15 23 1.2, 8 66 2.99, 8 52 2.41, 8 41 2.01, 6 21 1.56, 17 32 6.01, 17 26 5.03, 14 30 14.79, 15 9 2.49, 15 21 1.75, 17 22 13.91, 17 28 2.84, 17 33 6.32, 17 21 6.8, 17 31 0.98, 16 32 3.74, 9 26 2.19, 9 22 2.44, 2 43 5.61, 5 15 6.2, ,,,,,,
 16 75 4.71, 2 68 12.27, 2 56 12.48, 2 34 2.43, 11 22 6.7, 3 36 3.87, ,,,,,,,,,,,,,,,,,,,,,,,,,
14 35 2.1, 14 62 3.99, 14 60 3.32, 14 69 1.86, 14 49 1.31, 14 45 3.04, 12 57 6.23, 12 50 4.84, 12 64 3.87, 1 131 1.54, 7 45 0.69, 7 30 0.88, 7 30 1.54, 13 57 0.9, 13 64 0.11, 13 41 0.92, 15 50 3.4, 6 45 1.38, 6 74 1.01, 6 47 0.53, 6 70 2.21, 6 57 2.44, 6 65 1.37, 4 42 2.47, ,,,,,,,
10 34 2.69, 10 34 7.89, 15 21 1.95, 8 65 6.43, 8 69 1.6, 6 32 1.19, 17 15 9.18, 9 31 1.44, 11 22 11.4, 5 9 4.65, 5 10 2.6, 5 17 3.4, 5 10 3.0, ,,,,,,,,,,,,,,,,,,
10 56 1.57, 14 34 2.96, 18 34 0.87, 1 29 1.85, 1 26 1.2, 1 37 3.3, 1 28 2.5, 7 10 0.54, 15 10 4.37, 15 19 1.79, 15 28 3.05, 8 52 2.05, 8 58 2.09, 6 30 1.14, 17 22 3.36, 9 31 4.05, 5 7 3.08, ,,,,,,,,,,,,,,
14 22 8.13, 1 32 0.26, 7 14 0.89, 6 26 1.92, 17 29 4.38, 4 69 4.84, 16 37 1.37, 16 29 7.37, 16 40 2.02, 16 43 6.1, 16 46 1.9, 16 56 1.19, 9 26 1.53, 9 33 1.67, 9 15 1.35, 9 21 1.91, 2 53 10.32, 11 39 8.62, 5 11 4.09, ,,,,,,,,,,,,
10 43 0.91, 13 42 0.72, 13 53 1.15, 15 22 3.12, 6 25 0.31, 6 21 1.21, 6 26 1.51, 6 27 0.5, 17 16 1.62, 6 22 0.14, 6 21 1.28, ,,,,,,,,,,,,,,,,,,,,
14 22 9.71, 14 28 7.42, 18 62 5.77, 18 49 4.71, 12 35 4.51, 12 24 3.97, 1 27 1.48, 1 34 0.65, 13 49 2.56, 15 22 4.14, 15 28 3.47, 8 38 2.29, 6 25 0.07, 6 22 0.82, 6 27 2.08, 17 35 8.46, 2 68 10.64, 5 11 1.65, 5 10 0.96, 3 45 6.27, ,,,,,,,,,,,
10 55 5.29, 10 43 1.19, 10 50 4.22, 10 38 5.7, 10 44 0.4, 10 42 3.9, 10 59 6.21, 18 67 8.1, 18 35 7.82, 18 35 3.34, 18 45 7.16, 12 44 6.43, 12 43 6.76, 12 56 3.19, 1 33 1.1, 13 46 0.32, 13 55 1.54, 15 21 2.06, 8 69 6.9, 8 52 4.94, 6 24 1.42, 6 21 0.95, 6 27 2.08, 6 26 1.95, 6 30 1.38, 17 25 8.36, 11 31 3.92, 11 31 4.88, 5 7 1.62, 5 7 3.71, 5 15 0.31, 
10 45 4.57, 10 50 10.55, 10 40 4.67, 14 30 15.67, 18 30 4.5, 1 34 1.11, 1 30 1.15, 1 43 1.15, 18 56 10.61, 18 45 4.04, 18 72 2.33, 18 55 2.07, 18 66 0.96, 7 15 1.4, 7 13 1.7, 7 11 2.14, 15 20 1.18, 17 26 3.87, 17 19 2.82, 4 45 2.33, 4 28 2.94, 4 47 1.05, 16 36 3.07, 9 23 3.29, 9 25 0.87, 1 27 0.23, 1 29 0.15, 7 11 2.31, 13 41 1.05, 13 54 0.53, 18 68 6.91, 18 56 7.29
14 23 8.75, 18 101 3.1, 12 18 4.93, 12 32 4.75, 13 36 0.85, 15 36 2.66, 15 21 3.98, 6 13 1.99, 6 18 1.87, 6 18 0.76, 17 30 9.03, 5 8 1.95, 5 7 1.97, 11 31 0.18, 11 36 9.02, 11 23 6.24, 11 30 5.25, 5 14 6.09, 5 13 2.76, 3 50 3.52, ,,,,,,,,,,,
10 35 0.19, 14 48 2.87, 18 55 1.38, 12 48 3.44, 7 43 1.43, 13 14 0.74, 8 35 1.21, 17 24 0.99, 5 25 0.45, 3 51 5.71, ,,,,,,,,,,,,,,,,,,,,,
